wine_id,vineyard_id,name,classification,year,rating,location,appelation
1566,57214,Domaine de la Terre Rouge Enigma,White,2002,4.4,Sierra Foothills,Enigma
1567,57214,Domaine de la Terre Rouge Enigma,White,2001,,Sierra Foothills,Enigma
1568,57214,Domaine de la Terre Rouge Enigma,White,2000,4.25,Sierra Foothills,Enigma
1569,57214,Domaine de la Terre Rouge Enigma,White,1999,,Sierra Foothills,Enigma
1570,57214,Domaine de la Terre Rouge Enigma,White,1998,,Sierra Foothills,Enigma
1571,5952,Limerick Lane Hail Mary,Red,2017,4.5,Russian River Valley,Hail Mary
1572,5952,Limerick Lane Hail Mary,Red,2016,4.45,Russian River Valley,Hail Mary
1573,5952,Limerick Lane Hail Mary,Red,2015,4.55,Russian River Valley,Hail Mary
1574,5952,Limerick Lane Hail Mary,Red,2014,4.55,Russian River Valley,Hail Mary
1575,5952,Limerick Lane Hail Mary,Red,2013,4.55,Russian River Valley,Hail Mary
1576,5952,Limerick Lane Hail Mary,Red,2012,4.55,Russian River Valley,Hail Mary
1577,5952,Limerick Lane Hail Mary,Red,2011,4.65,Russian River Valley,Hail Mary
1578,26494,Limerick Lane Syrah Headpruned Block,Red,2022,,Russian River Valley,Headpruned Block
1579,26494,Limerick Lane Syrah Headpruned Block,Red,2017,4.55,Russian River Valley,Headpruned Block
1580,26494,Limerick Lane Syrah Headpruned Block,Red,2016,4.55,Russian River Valley,Headpruned Block
1581,26494,Limerick Lane Syrah Headpruned Block,Red,2015,4.55,Russian River Valley,Headpruned Block
1582,26494,Limerick Lane Syrah Headpruned Block,Red,2014,4.55,Russian River Valley,Headpruned Block
1583,26494,Limerick Lane Syrah Headpruned Block,Red,2013,4.55,Russian River Valley,Headpruned Block
1584,26494,Limerick Lane Syrah Headpruned Block,Red,2012,4.65,Russian River Valley,Headpruned Block
1585,26494,Limerick Lane Syrah Headpruned Block,Red,2011,4.4,Russian River Valley,Headpruned Block
1586,26494,Limerick Lane Syrah Headpruned Block,Red,2010,4.5,Russian River Valley,Headpruned Block
1587,57721,Loring Wine Company Chardonnay Durell Vineyard,White,2014,4.5,Sonoma Coast,Durell Vineyard
1588,57721,Loring Wine Company Chardonnay Durell Vineyard,White,2013,4.5,Sonoma Coast,Durell Vineyard
1589,57721,Loring Wine Company Chardonnay Durell Vineyard,White,2012,0.2,Sonoma Coast,Durell Vineyard
1590,57721,Loring Wine Company Chardonnay Durell Vineyard,White,2011,4.5,Sonoma Coast,Durell Vineyard
1591,57721,Loring Wine Company Chardonnay Durell Vineyard,White,2010,4.35,Sonoma Coast,Durell Vineyard
1592,57721,Loring Wine Company Chardonnay Durell Vineyard,White,2008,4.3,Sonoma Coast,Durell Vineyard
1593,57721,Loring Wine Company Chardonnay Durell Vineyard,White,2004,,Sonoma Coast,Durell Vineyard
1594,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2014,4.55,Sonoma Coast,Durell Vineyard
1595,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2013,4.55,Sonoma Coast,Durell Vineyard
1596,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2012,4.5,Sonoma Coast,Durell Vineyard
1597,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2011,4.5,Sonoma Coast,Durell Vineyard
1598,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2010,4.55,Sonoma Coast,Durell Vineyard
1599,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2009,4.45,Sonoma Coast,Durell Vineyard
1600,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2008,4.4,Sonoma Coast,Durell Vineyard
1601,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2007,4.45,Sonoma Coast,Durell Vineyard
1602,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2006,4.4,Sonoma Coast,Durell Vineyard
1603,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2005,4.45,Sonoma Coast,Durell Vineyard
1604,57721,Loring Wine Company Pinot Noir Durell Vineyard,Red,2004,4.5,Sonoma Coast,Durell Vineyard
1605,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2019,,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1606,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2018,4.6,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1607,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2017,4.45,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1608,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2016,4.5,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1609,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2015,4.6,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1610,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2014,4.6,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1611,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2013,4.55,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1612,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2012,4.6,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1613,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2011,4.5,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1614,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2010,4.55,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1615,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2009,4.5,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1616,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2008,4.55,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1617,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2007,4.45,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1618,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2006,4.45,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1619,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2005,4.55,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1620,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2004,4.5,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1621,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2003,4.1,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1622,25554,Flying Goat Cellars Pinot Noir Rancho Santa Rosa Vineyard,Red,2002,0.05,Sta. Rita Hills,Rancho Santa Rosa Vineyard
1623,38433,Four Lanterns Syrah Fire Light,Red,2019,,Paso Robles Willow Creek District,Fire Light
1624,38433,Four Lanterns Syrah Fire Light,Red,2018,4.5,Paso Robles Willow Creek District,Fire Light
1625,38433,Four Lanterns Syrah Fire Light,Red,2017,4.6,Paso Robles Willow Creek District,Fire Light
1626,38433,Four Lanterns Syrah Fire Light,Red,2016,4.4,Paso Robles Willow Creek District,Fire Light
1627,38433,Four Lanterns Syrah Fire Light,Red,2015,4.35,Paso Robles Willow Creek District,Fire Light
1628,38433,Four Lanterns Syrah Fire Light,Red,2014,4.4,Paso Robles,Fire Light
1629,38433,Four Lanterns Syrah Fire Light,Red,2013,4.45,Paso Robles,Fire Light
1630,38433,Four Lanterns Syrah Fire Light,Red,2012,,Paso Robles,Fire Light
1631,256,Turiya Wines Shapeshifter,Red,2011,,Central Coast,Shapeshifter
1632,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2020,,Napa Valley,If Six Was Nine Reserve
1633,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2019,4.6,Napa Valley,If Six Was Nine Reserve
1634,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2018,4.45,Napa Valley,If Six Was Nine Reserve
1635,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2017,4.45,Napa Valley,If Six Was Nine Reserve
1636,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2016,4.5,Napa Valley,If Six Was Nine Reserve
1637,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2015,4.45,Napa Valley,If Six Was Nine Reserve
1638,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2014,4.55,Napa Valley,If Six Was Nine Reserve
1639,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2013,4.5,Napa Valley,If Six Was Nine Reserve
1640,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2010,4.5,Napa Valley,If Six Was Nine Reserve
1641,18324,World's End Cabernet Sauvignon If Six Was Nine Reserve,Red,2009,4.5,Napa Valley,If Six Was Nine Reserve
1642,56324,Alleromb Winery Chardonnay La Reyna Blanca Vineyard,White,2021,,Columbia Valley,La Reyna Blanca Vineyard
1643,56324,Alleromb Winery Chardonnay La Reyna Blanca Vineyard,White,2014,,Columbia Valley,La Reyna Blanca Vineyard
1644,56324,Alleromb Winery Chardonnay La Reyna Blanca Vineyard,White,2013,,Columbia Valley,La Reyna Blanca Vineyard
1645,56324,Alleromb Winery Chardonnay La Reyna Blanca Vineyard,White,2012,4.55,Columbia Valley,La Reyna Blanca Vineyard
1646,56324,Alleromb Winery Chardonnay Vineyard Collection La Reyna Blanca Vineyard,White,2014,4.55,Columbia Valley,La Reyna Blanca Vineyard
1647,56324,Alleromb Winery Chardonnay Vineyard Collection La Reyna Blanca Vineyard,White,2013,,Columbia Valley,La Reyna Blanca Vineyard
1648,56324,Alleromb Winery Sauvignon Blanc La Reyna Blanca Vineyard,White,2020,,Columbia Valley,La Reyna Blanca Vineyard
1649,56324,Alleromb Winery Sauvignon Blanc La Reyna Blanca Vineyard,White,2019,,Columbia Valley,La Reyna Blanca Vineyard
1650,56324,Alleromb Winery Sauvignon Blanc La Reyna Blanca Vineyard,White,2018,,Columbia Valley,La Reyna Blanca Vineyard
1651,56324,Alleromb Winery Sauvignon Blanc La Reyna Blanca Vineyard,White,2017,0.05,Columbia Valley,La Reyna Blanca Vineyard
1652,56324,Alleromb Winery Sauvignon Blanc La Reyna Blanca Vineyard,White,2013,,Columbia Valley,La Reyna Blanca Vineyard
1653,56324,Alleromb Winery Sauvignon Blanc La Reyna Blanca Vineyard,White,2012,4.45,Columbia Valley,La Reyna Blanca Vineyard
1654,49636,Ardor Cellars Mourvèdre Art Den Hoed Vineyard,Red,2015,,Yakima Valley,Art Den Hoed Vineyard
1655,49636,Ardor Cellars Mourvèdre Art Den Hoed Vineyard,Red,2014,,Yakima Valley,Art Den Hoed Vineyard
1656,49636,Ardor Cellars Mourvèdre Art Den Hoed Vineyard,Red,2013,,Yakima Valley,Art Den Hoed Vineyard
1657,55514,Chateau Lafayette Reneau Pinot Noir,Red,2019,,Seneca Lake,Pinot Noir
1658,55514,Chateau Lafayette Reneau Pinot Noir,Red,2018,4.45,Seneca Lake,Pinot Noir
1659,55514,Chateau Lafayette Reneau Pinot Noir,Red,2017,,Seneca Lake,Pinot Noir
1660,55514,Chateau Lafayette Reneau Pinot Noir,Red,2013,4.25,Seneca Lake,Pinot Noir
1661,55514,Chateau Lafayette Reneau Pinot Noir,Red,2012,,Seneca Lake,Pinot Noir
1662,55514,Chateau Lafayette Reneau Pinot Noir,Red,2007,0.05,Seneca Lake,Pinot Noir
1663,55514,Chateau Lafayette Reneau Pinot Noir,Red,2006,,Seneca Lake,Pinot Noir
1664,55514,Chateau Lafayette Reneau Pinot Noir,Red,2005,0.05,Seneca Lake,Pinot Noir
1665,55514,Chateau Lafayette Reneau Pinot Noir,Red,2003,4.25,Seneca Lake,Pinot Noir
1666,55514,Chateau Lafayette Reneau Pinot Noir,Red,2002,4.15,Seneca Lake,Pinot Noir
1667,55514,Chateau Lafayette Reneau Pinot Noir,Red,2001,,Seneca Lake,Pinot Noir
1668,55514,Chateau Lafayette Reneau Pinot Noir,Red,2000,,Seneca Lake,Pinot Noir
1669,55514,Chateau Lafayette Reneau Pinot Noir,Red,1999,,Seneca Lake,Pinot Noir
1670,55514,Chateau Lafayette Reneau Pinot Noir,Red,1998,,Seneca Lake,Pinot Noir
1671,55514,Chateau Lafayette Reneau Pinot Noir,Red,1996,,Seneca Lake,Pinot Noir
1672,55514,Chateau Lafayette Reneau Pinot Noir & Rose Wine,Rosé,2021,,Seneca Lake,Pinot Noir
1673,55514,Chateau Lafayette Reneau Pinot Noir & Rose Wine,Rosé,2020,,Seneca Lake,Pinot Noir
1674,55514,Chateau Lafayette Reneau Pinot Noir & Rose Wine,Rosé,2019,4.25,Seneca Lake,Pinot Noir
1675,55514,Chateau Lafayette Reneau Pinot Noir & Rose Wine,Rosé,2018,4.4,Seneca Lake,Pinot Noir
1676,55514,Chateau Lafayette Reneau Pinot Noir & Rose Wine,Rosé,2017,4.3,Seneca Lake,Pinot Noir
1677,55514,Chateau Lafayette Reneau Pinot Noir & Rose Wine,Rosé,2016,3.4,Seneca Lake,Pinot Noir
1678,55514,Chateau Lafayette Reneau Pinot Noir & Rose Wine,Rosé,2014,4.55,Seneca Lake,Pinot Noir
1679,55514,Chateau Lafayette Reneau Pinot Noir Blanc,Rosé,2014,4.6,Seneca Lake,Pinot Noir
1680,55514,Chateau Lafayette Reneau Pinot Noir Blanc,Rosé,2013,5,Seneca Lake,Pinot Noir
1681,55514,Chateau Lafayette Reneau Pinot Noir Blanc,Rosé,2011,,Seneca Lake,Pinot Noir
1682,266,Savage Grace Wines Gewürztraminer Orange Oak Ridge Vineyard,Orange,2023,,Columbia Gorge,Orange Oak Ridge Vineyard
1683,266,Savage Grace Wines Gewürztraminer Orange Oak Ridge Vineyard,Orange,2022,4.5,Columbia Gorge,Orange Oak Ridge Vineyard
1684,266,Savage Grace Wines Gewürztraminer Orange Oak Ridge Vineyard,Orange,2021,,Columbia Gorge,Orange Oak Ridge Vineyard
1685,266,Savage Grace Wines Gewürztraminer Orange Oak Ridge Vineyard,Orange,2020,0.05,Columbia Gorge,Orange Oak Ridge Vineyard
1686,266,Savage Grace Wines Gewürztraminer Orange Oak Ridge Vineyard,Orange,2019,4.55,Columbia Gorge,Orange Oak Ridge Vineyard
1687,266,Savage Grace Wines Gewürztraminer Orange Oak Ridge Vineyard,Orange,2018,,Columbia Gorge,Orange Oak Ridge Vineyard
1688,266,Savage Grace Wines Gewürztraminer Orange Oak Ridge Vineyard,Orange,2017,4.45,Columbia Gorge,Orange Oak Ridge Vineyard
1689,266,Savage Grace Wines Gewürztraminer Orange Oak Ridge Vineyard,Orange,2016,4.55,Columbia Gorge,Orange Oak Ridge Vineyard
1690,266,Savage Grace Wines Gewürztraminer Skin Contact Vieilles Vignes Oak Ridge Vineyard,Orange,2023,,Columbia Gorge,Orange Oak Ridge Vineyard
1691,266,Savage Grace Wines Gewürztraminer Skin Contact Vieilles Vignes Oak Ridge Vineyard,Orange,2022,,Columbia Gorge,Orange Oak Ridge Vineyard
1692,266,Savage Grace Wines Gewürztraminer Skin Contact Vieilles Vignes Oak Ridge Vineyard,Orange,2021,,Columbia Gorge,Orange Oak Ridge Vineyard
1693,266,Savage Grace Wines Gewürztraminer Skin Contact Vieilles Vignes Oak Ridge Vineyard,Orange,2017,,Columbia Gorge,Orange Oak Ridge Vineyard
1694,268,Stevens Chardonnay StevensSteel,White,2017,,Yakima Valley,StevensSteel
1695,268,Stevens Chardonnay StevensSteel,White,2016,,Yakima Valley,StevensSteel
1696,35148,Kontos Cellars Malbec Baker Blend Summit View Vineyard,Red,2022,,Walla Walla Valley,Summit View Vineyard
1697,35148,Kontos Cellars Malbec Baker Blend Summit View Vineyard,Red,2021,,Walla Walla Valley,Summit View Vineyard
1698,35148,Kontos Cellars Malbec Baker Blend Summit View Vineyard,Red,2020,,Walla Walla Valley,Summit View Vineyard
1699,35148,Kontos Cellars Malbec Baker Summit View Vineyard,Red,2022,,Walla Walla Valley,Summit View Vineyard
1700,35148,Kontos Cellars Malbec Baker Summit View Vineyard,Red,2021,,Walla Walla Valley,Summit View Vineyard
1701,35148,Kontos Cellars Malbec Baker Summit View Vineyard,Red,2020,4.65,Walla Walla Valley,Summit View Vineyard
1702,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2019,4.5,Walla Walla Valley,Summit View Vineyard
1703,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2018,4.6,Walla Walla Valley,Summit View Vineyard
1704,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2017,4.5,Walla Walla Valley,Summit View Vineyard
1705,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2016,,Walla Walla Valley,Summit View Vineyard
1706,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2015,4.4,Walla Walla Valley,Summit View Vineyard
1707,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2014,4.5,Walla Walla Valley,Summit View Vineyard
1708,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2013,4.5,Walla Walla Valley,Summit View Vineyard
1709,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2012,4.45,Walla Walla Valley,Summit View Vineyard
1710,35148,Kontos Cellars Malbec Summit View Vineyard,Red,2011,4.45,Walla Walla Valley,Summit View Vineyard
1711,270,Midnight Cellars Sangiovese Starlight,Red,2022,,Paso Robles,Starlight
1712,270,Midnight Cellars Sangiovese Starlight,Red,2020,,Paso Robles,Starlight
1713,270,Midnight Cellars Sangiovese Starlight,Red,2019,,Paso Robles,Starlight
1714,270,Midnight Cellars Sangiovese Starlight,Red,2017,,Paso Robles,Starlight
1715,270,Midnight Cellars Sangiovese Starlight,Red,2014,4.6,Paso Robles,Starlight
1716,270,Midnight Cellars Sangiovese Starlight,Red,2013,,Paso Robles,Starlight
1717,270,Midnight Cellars Sangiovese Starlight,Red,2012,,Paso Robles,Starlight
1718,270,Midnight Cellars Sangiovese Starlight,Red,2011,,Paso Robles,Starlight
1719,270,Midnight Cellars Sangiovese Starlight,Red,2009,4.6,Paso Robles,Starlight
1720,270,Midnight Cellars Sangiovese Starlight,Red,2008,4.4,Paso Robles,Starlight
1721,270,Midnight Cellars Sangiovese Starlight,Red,2007,,Paso Robles,Starlight
1722,270,Midnight Cellars Sangiovese Starlight,Red,2006,,Paso Robles,Starlight
1723,270,Midnight Cellars Sangiovese Starlight,Red,2000,,Paso Robles,Starlight
1724,272,Proemio Winemaker's Selection Grand Reserve,Red,2019,,Mendoza,Gran Reserve Winemaker's Selection
1725,272,Proemio Winemaker's Selection Grand Reserve,Red,2018,,Mendoza,Gran Reserve Winemaker's Selection
1726,272,Proemio Winemaker's Selection Grand Reserve,Red,2016,,Mendoza,Gran Reserve Winemaker's Selection
1727,272,Proemio Winemaker's Selection Grand Reserve,Red,2014,4.6,Mendoza,Gran Reserve Winemaker's Selection
1728,272,Proemio Winemaker's Selection Grand Reserve,Red,2013,4.45,Mendoza,Gran Reserve Winemaker's Selection
1729,272,Proemio Winemaker's Selection Grand Reserve,Red,2011,,Mendoza,Gran Reserve Winemaker's Selection
1730,273,Quady North Bomba,Red,2022,,Rogue Valley,Bomba
1731,273,Quady North Bomba,Red,2021,,Rogue Valley,Bomba
1732,273,Quady North Bomba,Red,2020,,Rogue Valley,Bomba
1733,273,Quady North Bomba,Red,2019,0.05,Rogue Valley,Bomba
1734,273,Quady North Bomba,Red,2018,,Rogue Valley,Bomba
1735,273,Quady North Bomba,Red,2017,4.6,Rogue Valley,Bomba
1736,273,Quady North Bomba,Red,2016,,Rogue Valley,Bomba
1737,273,Quady North Bomba,Red,2015,,Rogue Valley,Bomba
1738,273,Quady North Bomba,Red,2014,4.5,Rogue Valley,Bomba
1739,273,Quady North Bomba,Red,2012,4.35,Rogue Valley,Bomba
1740,273,Quady North Bomba,Red,2011,4.4,Rogue Valley,Bomba
1741,273,Quady North Bomba,Red,2010,4.35,Rogue Valley,Bomba
1742,273,Quady North Grenache Bomba,Red,2022,,Rogue Valley,Bomba
1743,273,Quady North Grenache Bomba,Red,2020,,Rogue Valley,Bomba
1744,273,Quady North Grenache Bomba,Red,2019,4.45,Rogue Valley,Bomba
1745,273,Quady North Grenache Bomba,Red,2017,4.5,Rogue Valley,Bomba
1746,273,Quady North Grenache Bomba,Red,2016,,Rogue Valley,Bomba
1747,273,Quady North Grenache Bomba,Red,2015,,Rogue Valley,Bomba
1748,273,Quady North Grenache Bomba,Red,2014,,Rogue Valley,Bomba
1749,273,Quady North Grenache Bomba,Red,2012,4,Rogue Valley,Bomba
1750,57540,Raptor Ridge Estate Cuvée Blanc de Noirs Extra Brut,White - Sparkling,2020,,Chehalem Mountains,Estate
1751,57540,Raptor Ridge Grüner Veltliner Estate,White,2024,,Chehalem Mountains,Estate
1752,57540,Raptor Ridge Grüner Veltliner Estate,White,2023,,Chehalem Mountains,Estate
1753,57540,Raptor Ridge Grüner Veltliner Estate,White,2022,,Chehalem Mountains,Estate
1754,57540,Raptor Ridge Grüner Veltliner Estate,White,2021,,Chehalem Mountains,Estate
1755,57540,Raptor Ridge Grüner Veltliner Estate,White,2020,,Chehalem Mountains,Estate
1756,57540,Raptor Ridge Grüner Veltliner Estate,White,2019,,Chehalem Mountains,Estate
1757,57540,Raptor Ridge Grüner Veltliner Estate,White,2018,,Chehalem Mountains,Estate
1758,57540,Raptor Ridge Grüner Veltliner Estate,White,2017,,Chehalem Mountains,Estate
1759,57540,Raptor Ridge Grüner Veltliner Estate,White,2016,,Chehalem Mountains,Estate
1760,57540,Raptor Ridge Grüner Veltliner Estate,White,2015,3.9,Chehalem Mountains,Estate
1761,57540,Raptor Ridge Grüner Veltliner Estate,White,2014,,Chehalem Mountains,Estate
1762,57540,Raptor Ridge Grüner Veltliner Estate,White,2013,4.45,Chehalem Mountains,Estate
1763,57540,Raptor Ridge Grüner Veltliner Estate,White,2012,4.35,Chehalem Mountains,Estate
1764,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2024,,Chehalem Mountains,Estate
1765,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2023,,Chehalem Mountains,Estate
1766,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2022,,Chehalem Mountains,Estate
1767,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2021,4.6,Chehalem Mountains,Estate
1768,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2020,,Chehalem Mountains,Estate
1769,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2019,4.45,Chehalem Mountains,Estate
1770,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2018,4.25,Chehalem Mountains,Estate
1771,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2017,,Chehalem Mountains,Estate
1772,57540,Raptor Ridge Grüner Veltliner Tuscowallame Estate,White,2016,,Chehalem Mountains,Estate
1773,57540,Raptor Ridge Pinot Noir Estate,Red,2021,,Chehalem Mountains,Estate
1774,57540,Raptor Ridge Pinot Noir Estate,Red,2020,,Chehalem Mountains,Estate
